Timestamp,Ref,Class,Order,Family,Subfamily,Tribe,Genera,Species,LifeStage,Method,Number_caught
2024/02/06 21:48,Q17L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,2
2024/02/06 21:56,Q17L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,3
2024/02/06 22:08,D15L07,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/02/06 22:10,P15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/06 22:13,P15L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,12
2024/02/06 22:15,P15L08,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/06 22:17,P15L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,7
2024/02/06 22:17,P15L10,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/06 22:24,P15L04,Insecta,Coleoptera,Chrysomelidae,Bruchinae,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/06 22:24,P15L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/06 22:25,P15L03,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/06 23:00,D15L02,Insecta,Orthoptera,Schizodactylidae,Unidentified,Unidentified,Comicus,calaharicus,Adult,Pitfall,1
2024/02/06 23:08,D15L07,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/02/06 23:12,D15L04,Insecta,Coleoptera,Tenebrionidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/06 23:12,D15L04,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/02/06 23:14,D15L03,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/02/07 07:00,K18L01,Insecta,Coleoptera,Scarabaeidae,Scarabaeinae,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 07:01,K18L02,Arachnida,Solifugae,Daesiidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 07:06,K18L08,Insecta,Coleoptera,Scarabaeidae,Scarabaeinae,Coprini,Metacatharsius,Unidentified,Adult,Pitfall,1
2024/02/07 07:06,K18L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,Unidentified,Adult,Pitfall,15
2024/02/07 07:06,K18L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,13
2024/02/07 07:06,K18L08,Insecta,Coleoptera,Scarabaeidae,Scarabaeinae,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 07:06,K18L08,Arachnida,Pseudoscorpiones,Unidentified,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 07:11,K18L09,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,2
2024/02/07 07:11,K18L09,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/07 07:11,K18L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/07 07:13,K18L07,Insecta,Coleoptera,Carabidae,Scaritinae,Scaritini,Passalidius,fortipes,Adult,Pitfall,1
2024/02/07 07:13,K18L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,18
2024/02/07 07:13,K18L07,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,3
2024/02/07 07:14,K18L06,Insecta,Hymenoptera,Mutillidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 07:14,K18L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/02/07 07:14,K18L06,Diplopoda,Spirostreptida,Odontopygidae,Archepyginae,Prionopetalini,Spinotarsus,sp.1,Adult,Pitfall,1
2024/02/07 07:18,K18L03,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Boeomimetes,ephippium,Adult,Pitfall,1
2024/02/07 07:18,K18L03,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,3
2024/02/07 07:18,K18L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/02/07 07:18,K18L03,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,5
2024/02/07 07:18,K18L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,4
2024/02/07 07:18,K18L03,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Boeomimetes,ephippium,Adult,Pitfall,2
2024/02/07 07:46,H15L02,Arachnida,Solifugae,Daesiidae,Unidentified,Unidentified,Biton,Unidentified,Adult,Pitfall,1
2024/02/07 07:46,H15L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/07 07:49,H15L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Crematogaster,melanogaster,Adult,Pitfall,1
2024/02/07 07:49,H15L08,Insecta,Hymenoptera,Formicidae,Formicinae,Unidentified,Lepisiota,capensis,Adult,Pitfall,1
2024/02/07 07:54,H15L07,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/07 07:54,H15L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/07 07:54,H15L07,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/02/07 07:55,H15L06,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,kuanyamarum,Adult,Pitfall,1
2024/02/07 07:57,H15L10,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Boeomimetes,cf. atratus,Adult,Pitfall,1
2024/02/07 07:57,H15L10,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Boeomimetes,ephippium,Adult,Pitfall,1
2024/02/07 07:57,H15L10,Insecta,Coleoptera,Curculionidae,Unidentified,Unidentified,Unidentified,sp. 1,Adult,Pitfall,4
2024/02/07 07:57,H15L10,Insecta,Coleoptera,Tenebrionidae,Tenebrioninae,Scaurini,Herpiscius,cf. gracilis,Adult,Pitfall,1
2024/02/07 07:58,H15L04,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/02/07 07:59,H15L03,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,raudus,Imm.,Pitfall,1
2024/02/07 08:50,Q17L01,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/02/07 08:55,Q17L05,Insecta,Coleoptera,Carabidae,Scaritinae,Scaritini,Passalidius,fortipes,Adult,Pitfall,2
2024/02/07 08:57,Q17L08,Insecta,Hemiptera,Pentatomidae,Pentatominae,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 08:57,Q17L08,Insecta,Coleoptera,Carabidae,Anthiinae,Anthiini,Gonogenia,Unidentified,Adult,Pitfall,1
2024/02/07 08:57,Q17L08,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,3
2024/02/07 08:58,Q17L10,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Sepidiini,Toktokkus,vialis,Adult,Pitfall,2
2024/02/07 08:58,Q17L10,Diplopoda,Spirostreptida,Odontopygidae,Archepyginae,Prionopetalini,Spinotarsus,sp.1,Adult,Pitfall,1
2024/02/07 09:00,Q17L09,Insecta,Coleoptera,Carabidae,Scaritinae,Scaritini,Passalidius,fortipes,Adult,Pitfall,1
2024/02/07 09:00,Q17L09,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,raudus,Adult,Pitfall,1
2024/02/07 09:00,Q17L09,Insecta,Coleoptera,Carabidae,Scaritinae,Scaritini,Passalidius,fortipes,Adult,Pitfall,1
2024/02/07 09:00,Q17L09,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/07 09:01,Q17L07,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,7
2024/02/07 09:01,Q17L07,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/02/07 09:03,Q17L06,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,granulatus,Imm.,Pitfall,1
2024/02/07 09:03,Q17L06,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/02/07 09:07,Q17L03,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/02/07 09:07,Q17L03,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,8
2024/02/07 09:32,P15L07,Insecta,Coleoptera,Tenebrionidae,Tenebrioninae,Scaurini,Herpiscius,cf. gracilis,Imm.,Pitfall,1
2024/02/07 09:32,P15L07,Insecta,Hymenoptera,Formicidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 09:32,P15L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,3
2024/02/07 09:35,P15L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,cf. eugeniae,Adult,Pitfall,1
2024/02/07 09:35,P15L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/02/07 09:35,P15L02,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/02/07 09:35,P15L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,1
2024/02/07 09:37,P15L05,Arachnida,Solifugae,Solpugidae,Unidentified,Unidentified,Zeria,monteiri,Juv.,Pitfall,1
2024/02/07 09:38,P15L08,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,raudus,Adult,Pitfall,1
2024/02/07 09:38,P15L08,Arachnida,Scorpiones,Scorpionidae,Unidentified,Unidentified,Opistophthalmus,Unidentified,Adult,Pitfall,1
2024/02/07 09:40,P15L10,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Boeomimetes,Unidentified,Adult,Pitfall,3
2024/02/07 09:40,P15L10,Insecta,Hymenoptera,Mutillidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 09:40,P15L10,Insecta,Coleoptera,Carabidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 09:40,P15L10,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Adelostomini,Stips,Unidentified,Adult,Pitfall,1
2024/02/07 09:40,P15L10,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/02/07 09:40,P15L10,Insecta,Hymenoptera,Formicidae,Formicinae,Plagiolepidini,Anoplolepis,steingroeveri,Adult,Pitfall,7
2024/02/07 09:40,P15L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/07 09:40,P15L10,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/07 09:44,P15L06,Insecta,Orthoptera,Bradyporidae,Hetrodinae,Acanthoplini,Acanthophlus,Unidentified,Adult,Pitfall,1
2024/02/07 09:44,P15L06,Arachnida,Solifugae,Daesiidae,Unidentified,Unidentified,Biton,tenuifalcis,Adult,Pitfall,1
2024/02/07 09:44,P15L06,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,5
2024/02/07 09:46,P15L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/02/07 09:46,P15L04,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/07 09:47,P15L09,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,kuanyamarum,Adult,Pitfall,1
2024/02/07 09:47,P15L09,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,2
2024/02/07 09:47,P15L09,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/07 09:47,P15L03,Insecta,Coleoptera,Meloidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 09:47,P15L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,solidum,Adult,Pitfall,2
2024/02/07 10:22,D15L02,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,2
2024/02/07 10:22,D15L01,Insecta,Coleoptera,Tenebrionidae,Tenebrioninae,Scaurini,Herpiscius,cf. gracilis,Adult,Pitfall,1
2024/02/07 10:22,D15L01,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Boeomimetes,Unidentified,Adult,Pitfall,1
2024/02/07 10:24,D15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/07 10:24,D15L01,Insecta,Coleoptera,Tenebrionidae,Tenebrioninae,Scaurini,Herpiscius,cf. gracilis,Adult,Pitfall,1
2024/02/07 10:24,D15L01,Insecta,Coleoptera,Carabidae,Harpalinae,Harpalini,Platymetopus,figuratus,Adult,Pitfall,1
2024/02/07 10:28,D15L10,Insecta,Hymenoptera,Mutillidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 10:28,D15L10,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis (Heliophosis),subcordata,Adult,Pitfall,1
2024/02/07 10:28,D15L10,Insecta,Neuroptera,Myrmeleontidae,Unidentified,Unidentified,Unidentified,Unidentified,Larva,Pitfall,1
2024/02/07 10:28,D15L10,Insecta,Orthoptera,Schizodactylidae,Unidentified,Unidentified,Comicus,calaharicus,Adult,Pitfall,1
2024/02/07 10:28,D15L10,Insecta,Hymenoptera,Mutillidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 10:28,D15L10,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/02/07 10:28,D15L10,Insecta,Orthoptera,Gryllidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 10:29,D15L09,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Sepidiini,Toktokkus,zofiae,Adult,Pitfall,1
2024/02/07 10:29,D15L09,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,granulatus,Imm.,Pitfall,1
2024/02/07 10:29,D15L09,Insecta,Hymenoptera,Mutillidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 10:29,D15L09,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/02/07 10:29,D15L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/07 10:29,D15L09,Insecta,Coleoptera,Tenebrionidae,Unidentified,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 10:36,D15L06,Insecta,Coleoptera,Tenebrionidae,Tenebrioninae,Scaurini,Herpiscius,cf. gracilis,Adult,Pitfall,1
2024/02/07 10:36,D15L06,Insecta,Coleoptera,Curculionidae,Unidentified,Unidentified,Unidentified,sp. 6,Adult,Pitfall,1
2024/02/07 10:36,D15L06,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/07 10:36,D15L06,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/07 10:37,D15L07,Insecta,Coleoptera,Curculionidae,Entiminae,Tropiphorini,Spartecerus,sp.1,Adult,Pitfall,1
2024/02/07 10:37,D15L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Tetramorium,Unidentified,Adult,Pitfall,11
2024/02/07 10:37,D15L07,Arachnida,Scorpiones,Buthidae,Unidentified,Unidentified,Parabuthus,kuanyamarum,Adult,Pitfall,3
2024/02/07 10:37,D15L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/07 10:39,D15L04,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Sepidiini,Ocnodes,Unidentified,Adult,Pitfall,1
2024/02/07 10:40,P15L03,Arachnida,Araneae,Gnaphosidae,Unidentified,Unidentified,Ibala,Unidentified,Adult,Pitfall,1
2024/02/07 10:40,D15L03,Insecta,Coleoptera,Scarabaeidae,Scarabaeinae,Unidentified,Unidentified,Unidentified,Adult,Pitfall,1
2024/02/07 13:03,Q17L01,Arachnida,Araneae,Gnaphosidae,Unidentified,Unidentified,Asemesthes,cf. ceresicola,Adult,Pitfall,1
2024/02/13 08:10,L15L07,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,2
2024/02/13 08:14,L15L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,4
2024/02/13 08:42,J13L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 08:42,J13L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/13 08:42,J13L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/02/13 08:42,J13L02,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,2
2024/02/13 08:48,J13L10,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Lopodytes,grassator,Adult,Pitfall,1
2024/02/13 08:48,J13L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,2
2024/02/13 09:29,L17L02,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,1
2024/02/13 09:29,L17L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 09:29,L17L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/13 09:39,L17L06,Insecta,Zygentoma,Lepismatidae,Ctenolepismatinae,Ctenolepismini,Ctenolepisma,sp.1,Adult,Pitfall,2
2024/02/13 09:39,L17L06,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/13 10:09,O18L05,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/13 10:56,J15L01,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/13 10:56,J15L01,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,6
2024/02/13 11:00,L15L01,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,2
2024/02/13 11:00,L15L01,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,8
2024/02/13 11:02,L15L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,6
2024/02/13 11:05,L15L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,3
2024/02/13 11:05,L15L05,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,3
2024/02/13 11:09,L15L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 11:09,L15L10,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/13 11:11,L15L09,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,6
2024/02/13 11:11,L15L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,1
2024/02/13 11:12,J13L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,maculatus,Adult,Pitfall,1
2024/02/13 11:12,J13L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,2
2024/02/13 11:13,L15L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,9
2024/02/13 11:13,L15L07,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 11:13,L15L07,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/13 11:14,L15L06,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,10
2024/02/13 11:16,L15L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 11:16,L15L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,19
2024/02/13 11:17,L15L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,6
2024/02/13 11:37,J13L01,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 11:37,J13L01,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,4
2024/02/13 11:39,J13L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,9
2024/02/13 11:41,J13L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,2
2024/02/13 11:41,J13L05,Insecta,Coleoptera,Tenebrionidae,Pimeliinae,Zophosini,Zophosis,Unidentified,Adult,Pitfall,1
2024/02/13 11:41,J13L05,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,9
2024/02/13 11:44,J13L08,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,2
2024/02/13 11:44,J13L08,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 11:45,J13L10,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,2
2024/02/13 11:45,J13L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 11:50,J13L06,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,8
2024/02/13 11:52,J13L04,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,6
2024/02/13 11:52,J13L04,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,2
2024/02/13 11:54,J13L03,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,3
2024/02/13 11:54,J13L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,2
2024/02/13 12:22,L17L02,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,3
2024/02/13 12:22,L17L02,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 12:25,L17L05,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,3
2024/02/13 12:26,L17L03,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,10
2024/02/13 12:26,L17L03,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,4
2024/02/13 12:30,L17L10,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotini,Camponotus,fulvopilosus,Adult,Pitfall,1
2024/02/13 12:30,L17L10,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,6
2024/02/13 12:32,L17L09,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,3
2024/02/13 12:34,L17L07,Insecta,Hymenoptera,Formicidae,Myrmicinae,Crematogastrini,Ocymyrmex,cf. barbiger,Adult,Pitfall,3
